ts_code,datetime,close,open,high,low,vol,amount
002022.SZ,2026-03-17 13:16:00,6.04,6.03,6.04,6.02,10900.0,65736.0
002022.SZ,2026-03-17 13:17:00,6.03,6.03,6.03,6.03,800.0,4824.0
002022.SZ,2026-03-17 13:18:00,6.03,6.04,6.04,6.03,600.0,3619.0
002022.SZ,2026-03-17 13:19:00,6.04,6.04,6.04,6.04,500.0,3020.0
002022.SZ,2026-03-17 13:20:00,6.04,6.04,6.04,6.04,5400.0,32616.0
002022.SZ,2026-03-17 13:21:00,6.04,6.04,6.04,6.03,2900.0,17513.0
002022.SZ,2026-03-17 13:22:00,6.04,6.04,6.04,6.04,0.0,0.0
002022.SZ,2026-03-17 13:23:00,6.04,6.04,6.04,6.03,21000.0,126711.0
002022.SZ,2026-03-17 13:24:00,6.05,6.04,6.05,6.04,83500.0,504416.0
002022.SZ,2026-03-17 13:25:00,6.05,6.04,6.05,6.04,8500.0,51346.0
002022.SZ,2026-03-17 13:26:00,6.04,6.04,6.05,6.04,4700.0,28403.0
002022.SZ,2026-03-17 13:27:00,6.04,6.04,6.05,6.04,35600.0,215030.0
002022.SZ,2026-03-17 13:28:00,6.05,6.04,6.05,6.04,4800.0,29025.0
002022.SZ,2026-03-17 13:29:00,6.04,6.05,6.05,6.04,3000.0,18132.0
002022.SZ,2026-03-17 13:30:00,6.04,6.04,6.05,6.04,7700.0,46554.0
002022.SZ,2026-03-17 13:31:00,6.04,6.05,6.05,6.04,6600.0,39924.0
002022.SZ,2026-03-17 13:32:00,6.04,6.04,6.05,6.04,21900.0,132489.0
002022.SZ,2026-03-17 13:33:00,6.04,6.04,6.04,6.04,17300.0,104492.0
002022.SZ,2026-03-17 13:34:00,6.05,6.05,6.05,6.04,9600.0,58041.0
002022.SZ,2026-03-17 13:35:00,6.04,6.05,6.05,6.03,63000.0,380523.0
002022.SZ,2026-03-17 13:36:00,6.04,6.04,6.04,6.04,10700.0,64627.0
002022.SZ,2026-03-17 13:37:00,6.03,6.04,6.04,6.03,12300.0,74278.0
002022.SZ,2026-03-17 13:38:00,6.04,6.04,6.04,6.03,13700.0,82747.0
002022.SZ,2026-03-17 13:39:00,6.03,6.04,6.04,6.03,5800.0,35029.0
002022.SZ,2026-03-17 13:40:00,6.03,6.03,6.03,6.03,0.0,0.0
002022.SZ,2026-03-17 13:41:00,6.04,6.03,6.04,6.03,5000.0,30155.0
002022.SZ,2026-03-17 13:42:00,6.03,6.03,6.03,6.03,3600.0,21708.0
002022.SZ,2026-03-17 13:43:00,6.04,6.03,6.04,6.03,1300.0,7842.0
002022.SZ,2026-03-17 13:44:00,6.03,6.03,6.04,6.03,31800.0,191931.0
002022.SZ,2026-03-17 13:45:00,6.03,6.03,6.03,6.03,1500.0,9045.0
002022.SZ,2026-03-17 13:46:00,6.02,6.03,6.03,6.02,154100.0,929206.0
002022.SZ,2026-03-17 13:47:00,6.02,6.03,6.03,6.02,18400.0,110784.0
002022.SZ,2026-03-17 13:48:00,6.02,6.02,6.02,6.02,49300.0,296786.0
002022.SZ,2026-03-17 13:49:00,6.03,6.03,6.03,6.02,34900.0,210339.0
002022.SZ,2026-03-17 13:50:00,6.02,6.02,6.03,6.02,16200.0,97597.0
002022.SZ,2026-03-17 13:51:00,6.02,6.02,6.02,6.02,11000.0,66220.0
002022.SZ,2026-03-17 13:52:00,6.03,6.02,6.03,6.02,8000.0,48175.0
002022.SZ,2026-03-17 13:53:00,6.02,6.02,6.03,6.02,4400.0,26491.0
002022.SZ,2026-03-17 13:54:00,6.03,6.02,6.03,6.02,2000.0,12041.0
002022.SZ,2026-03-17 13:55:00,6.02,6.02,6.03,6.02,23200.0,139672.0
002022.SZ,2026-03-17 13:56:00,6.02,6.02,6.03,6.02,5300.0,31916.0
002022.SZ,2026-03-17 13:57:00,6.03,6.03,6.03,6.02,47000.0,283401.0
002022.SZ,2026-03-17 13:58:00,6.03,6.03,6.03,6.02,11800.0,71146.0
002022.SZ,2026-03-17 13:59:00,6.03,6.03,6.03,6.02,18600.0,112137.0
002022.SZ,2026-03-17 14:00:00,6.01,6.02,6.03,6.01,149800.0,901906.0
002022.SZ,2026-03-17 14:01:00,6.01,6.01,6.02,6.01,15700.0,94372.0
002022.SZ,2026-03-17 14:02:00,6.02,6.01,6.02,6.01,7600.0,45680.0
002022.SZ,2026-03-17 14:03:00,6.01,6.02,6.02,6.01,31000.0,186616.0
002022.SZ,2026-03-17 14:04:00,6.01,6.02,6.02,6.01,1900.0,11421.0
002022.SZ,2026-03-17 14:05:00,6.01,6.01,6.02,6.01,8400.0,50526.0
002022.SZ,2026-03-17 14:06:00,6.01,6.01,6.02,6.01,18400.0,110637.0
002022.SZ,2026-03-17 14:07:00,6.0,6.02,6.02,6.0,104600.0,628677.0
002022.SZ,2026-03-17 14:08:00,6.01,6.0,6.01,6.0,12800.0,76815.0
002022.SZ,2026-03-17 14:09:00,6.01,6.01,6.01,6.0,81500.0,489806.0
002022.SZ,2026-03-17 14:10:00,6.01,6.01,6.02,6.01,4400.0,26446.0
002022.SZ,2026-03-17 14:11:00,6.02,6.02,6.02,6.01,10800.0,64913.0
002022.SZ,2026-03-17 14:12:00,6.01,6.02,6.02,6.01,1400.0,8418.0
002022.SZ,2026-03-17 14:13:00,6.01,6.01,6.01,6.01,2000.0,12020.0
002022.SZ,2026-03-17 14:14:00,6.02,6.01,6.02,6.01,4200.0,25246.0
002022.SZ,2026-03-17 14:15:00,6.01,6.01,6.02,6.01,13200.0,79435.0
002022.SZ,2026-03-17 14:16:00,6.01,6.01,6.01,6.01,800.0,4808.0
002022.SZ,2026-03-17 14:17:00,6.02,6.01,6.02,6.01,104500.0,628720.0
002022.SZ,2026-03-17 14:18:00,6.01,6.01,6.02,6.01,6400.0,38522.0
002022.SZ,2026-03-17 14:19:00,6.02,6.01,6.02,6.01,2000.0,12023.0
002022.SZ,2026-03-17 14:20:00,6.01,6.01,6.02,6.01,3700.0,22244.0
002022.SZ,2026-03-17 14:21:00,6.01,6.01,6.01,6.01,30000.0,180300.0
002022.SZ,2026-03-17 14:22:00,6.01,6.01,6.01,6.01,16200.0,97362.0
002022.SZ,2026-03-17 14:23:00,6.0,6.01,6.01,6.0,32600.0,195863.0
002022.SZ,2026-03-17 14:24:00,6.0,6.0,6.01,6.0,1400.0,8403.0
002022.SZ,2026-03-17 14:25:00,6.0,6.01,6.01,6.0,28200.0,169387.0
002022.SZ,2026-03-17 14:26:00,6.01,6.01,6.01,6.0,16300.0,97847.0
002022.SZ,2026-03-17 14:27:00,6.01,6.0,6.01,6.0,7100.0,42617.0
002022.SZ,2026-03-17 14:28:00,6.01,6.01,6.01,6.0,12200.0,73214.0
002022.SZ,2026-03-17 14:29:00,6.01,6.01,6.01,6.0,12300.0,73883.0
002022.SZ,2026-03-17 14:30:00,6.01,6.01,6.01,6.0,17800.0,106962.0
002022.SZ,2026-03-17 14:31:00,5.99,6.0,6.0,5.99,225900.0,1355178.0
002022.SZ,2026-03-17 14:32:00,6.0,5.99,6.0,5.99,6300.0,37761.0
002022.SZ,2026-03-17 14:33:00,6.0,6.0,6.0,5.99,5400.0,32387.0
002022.SZ,2026-03-17 14:34:00,6.01,5.99,6.01,5.99,64800.0,388791.0
002022.SZ,2026-03-17 14:35:00,5.99,6.0,6.0,5.99,58600.0,351595.0
002022.SZ,2026-03-17 14:36:00,5.99,6.0,6.0,5.99,5700.0,34194.0
002022.SZ,2026-03-17 14:37:00,6.0,5.99,6.0,5.99,28800.0,172746.0
002022.SZ,2026-03-17 14:38:00,6.0,6.0,6.0,5.99,14500.0,86985.0
002022.SZ,2026-03-17 14:39:00,5.99,6.0,6.0,5.99,2700.0,16181.0
002022.SZ,2026-03-17 14:40:00,5.99,5.99,6.0,5.99,48200.0,288741.0
002022.SZ,2026-03-17 14:41:00,6.0,6.0,6.0,5.99,19100.0,114559.0
002022.SZ,2026-03-17 14:42:00,5.99,6.0,6.0,5.99,5000.0,29973.0
002022.SZ,2026-03-17 14:43:00,6.0,5.99,6.0,5.99,16100.0,96572.0
002022.SZ,2026-03-17 14:44:00,6.0,6.0,6.0,5.99,17900.0,107395.0
002022.SZ,2026-03-17 14:45:00,6.0,6.0,6.0,5.99,20200.0,121160.0
002022.SZ,2026-03-17 14:46:00,5.99,6.0,6.0,5.99,90500.0,542143.0
002022.SZ,2026-03-17 14:47:00,5.99,5.99,6.0,5.99,49600.0,297118.0
002022.SZ,2026-03-17 14:48:00,6.0,6.0,6.0,5.99,14300.0,85676.0
002022.SZ,2026-03-17 14:49:00,5.99,5.99,6.0,5.99,28000.0,167944.0
002022.SZ,2026-03-17 14:50:00,5.99,5.99,6.0,5.99,22000.0,131791.0
002022.SZ,2026-03-17 14:51:00,5.99,5.99,5.99,5.98,37400.0,223996.0
002022.SZ,2026-03-17 14:52:00,5.98,5.98,5.99,5.98,18400.0,110057.0
002022.SZ,2026-03-17 14:53:00,5.98,5.99,5.99,5.98,20300.0,121412.0
002022.SZ,2026-03-17 14:54:00,5.99,5.99,5.99,5.98,11200.0,67077.0
002022.SZ,2026-03-17 14:55:00,5.98,5.98,5.99,5.98,13300.0,79563.0
002022.SZ,2026-03-17 14:56:00,5.99,5.99,5.99,5.98,71400.0,427018.0
002022.SZ,2026-03-17 14:57:00,5.99,5.99,5.99,5.98,64000.0,382904.0
002022.SZ,2026-03-17 14:58:00,5.99,5.99,5.99,5.99,0.0,0.0
002022.SZ,2026-03-17 14:59:00,5.99,5.99,5.99,5.99,0.0,0.0
002022.SZ,2026-03-17 15:00:00,5.98,5.98,5.98,5.98,82300.0,492154.0
002022.SZ,2026-03-18 09:30:00,5.98,5.98,5.98,5.97,55900.0,333896.0
002022.SZ,2026-03-18 09:31:00,5.98,5.98,5.99,5.98,63100.0,377437.0
002022.SZ,2026-03-18 09:32:00,5.98,5.98,5.99,5.98,47200.0,282290.0
002022.SZ,2026-03-18 09:33:00,5.97,5.97,5.98,5.96,192000.0,1146146.0
002022.SZ,2026-03-18 09:34:00,5.96,5.97,5.98,5.95,75500.0,450461.0
002022.SZ,2026-03-18 09:35:00,5.95,5.95,5.96,5.95,19900.0,118418.0
002022.SZ,2026-03-18 09:36:00,5.96,5.95,5.96,5.95,18700.0,111271.0
002022.SZ,2026-03-18 09:37:00,5.94,5.95,5.95,5.94,53600.0,318521.0
002022.SZ,2026-03-18 09:38:00,5.96,5.95,5.96,5.94,70800.0,421156.0
002022.SZ,2026-03-18 09:39:00,5.96,5.95,5.97,5.95,16400.0,97734.0
002022.SZ,2026-03-18 09:40:00,5.96,5.95,5.96,5.95,24100.0,143598.0
002022.SZ,2026-03-18 09:41:00,5.95,5.96,5.96,5.95,68700.0,408768.0
002022.SZ,2026-03-18 09:42:00,5.95,5.95,5.96,5.94,93600.0,556698.0
002022.SZ,2026-03-18 09:43:00,5.97,5.95,5.97,5.95,21900.0,130629.0
002022.SZ,2026-03-18 09:44:00,5.96,5.95,5.97,5.95,17700.0,105483.0
002022.SZ,2026-03-18 09:45:00,5.96,5.96,5.97,5.95,52500.0,312997.0
002022.SZ,2026-03-18 09:46:00,5.97,5.96,5.97,5.96,10500.0,62666.0
002022.SZ,2026-03-18 09:47:00,5.98,5.98,5.99,5.97,62300.0,372880.0
002022.SZ,2026-03-18 09:48:00,5.97,5.98,5.99,5.97,18400.0,110008.0
002022.SZ,2026-03-18 09:49:00,5.97,5.97,5.98,5.97,51900.0,310004.0
002022.SZ,2026-03-18 09:50:00,5.96,5.96,5.97,5.96,46800.0,279289.0
002022.SZ,2026-03-18 09:51:00,5.98,5.96,5.98,5.96,25600.0,152822.0
002022.SZ,2026-03-18 09:52:00,5.97,5.98,5.98,5.97,27300.0,162985.0
002022.SZ,2026-03-18 09:53:00,5.96,5.98,5.98,5.96,10700.0,63894.0
002022.SZ,2026-03-18 09:54:00,5.98,5.98,5.99,5.98,79200.0,473985.0
002022.SZ,2026-03-18 09:55:00,5.99,5.98,5.99,5.98,1800.0,10772.0
002022.SZ,2026-03-18 09:56:00,5.97,5.98,5.98,5.97,17100.0,102249.0
002022.SZ,2026-03-18 09:57:00,5.97,5.97,5.97,5.97,16000.0,95520.0
002022.SZ,2026-03-18 09:58:00,5.98,5.96,5.98,5.96,11300.0,67464.0
002022.SZ,2026-03-18 09:59:00,5.97,5.97,5.97,5.97,2700.0,16119.0
002022.SZ,2026-03-18 10:00:00,5.96,5.97,5.97,5.96,10200.0,60887.0
002022.SZ,2026-03-18 10:01:00,5.96,5.97,5.97,5.96,75500.0,450006.0
002022.SZ,2026-03-18 10:02:00,5.96,5.97,5.97,5.96,10000.0,59688.0
002022.SZ,2026-03-18 10:03:00,5.97,5.96,5.97,5.96,9900.0,59042.0
002022.SZ,2026-03-18 10:04:00,5.96,5.96,5.96,5.95,55800.0,332488.0
002022.SZ,2026-03-18 10:05:00,5.98,5.97,5.98,5.97,31500.0,188061.0
002022.SZ,2026-03-18 10:06:00,5.99,5.98,5.99,5.98,73000.0,436698.0
002022.SZ,2026-03-18 10:07:00,5.99,6.0,6.0,5.98,15100.0,90391.0
002022.SZ,2026-03-18 10:08:00,5.99,5.99,5.99,5.99,10100.0,60499.0
002022.SZ,2026-03-18 10:09:00,5.98,5.98,6.0,5.97,41000.0,245321.0
002022.SZ,2026-03-18 10:10:00,5.98,5.99,5.99,5.98,7100.0,42485.0
002022.SZ,2026-03-18 10:11:00,5.98,6.0,6.0,5.98,11400.0,68176.0
002022.SZ,2026-03-18 10:12:00,5.98,5.97,5.98,5.97,11800.0,70561.0
002022.SZ,2026-03-18 10:13:00,5.99,5.98,5.99,5.97,18200.0,108748.0
002022.SZ,2026-03-18 10:14:00,5.99,5.98,5.99,5.98,63000.0,377045.0
002022.SZ,2026-03-18 10:15:00,5.99,5.98,5.99,5.98,3100.0,18540.0
002022.SZ,2026-03-18 10:16:00,6.0,5.99,6.0,5.99,16000.0,95859.0
002022.SZ,2026-03-18 10:17:00,6.0,6.0,6.0,6.0,19600.0,117600.0
002022.SZ,2026-03-18 10:18:00,6.01,6.01,6.01,6.0,44100.0,264838.0
002022.SZ,2026-03-18 10:19:00,6.01,6.01,6.01,6.0,12900.0,77511.0
002022.SZ,2026-03-18 10:20:00,6.0,6.01,6.01,6.0,12400.0,74493.0
002022.SZ,2026-03-18 10:21:00,6.0,6.0,6.0,6.0,4500.0,27000.0
002022.SZ,2026-03-18 10:22:00,6.0,6.0,6.01,6.0,7400.0,44401.0
002022.SZ,2026-03-18 10:23:00,6.0,6.0,6.01,6.0,14600.0,87635.0
002022.SZ,2026-03-18 10:24:00,6.0,6.0,6.01,6.0,4400.0,26417.0
002022.SZ,2026-03-18 10:25:00,6.04,6.0,6.04,6.0,211800.0,1274941.0
002022.SZ,2026-03-18 10:26:00,6.04,6.03,6.04,6.03,32100.0,193678.0
002022.SZ,2026-03-18 10:27:00,6.04,6.03,6.05,6.03,44700.0,270054.0
002022.SZ,2026-03-18 10:28:00,6.05,6.05,6.05,6.04,39100.0,236415.0
002022.SZ,2026-03-18 10:29:00,6.04,6.04,6.05,6.02,66000.0,398579.0
002022.SZ,2026-03-18 10:30:00,6.04,6.04,6.05,6.04,50600.0,305715.0
002022.SZ,2026-03-18 10:31:00,6.05,6.04,6.06,6.04,150000.0,907348.0
002022.SZ,2026-03-18 10:32:00,6.05,6.05,6.05,6.05,74300.0,450135.0
002022.SZ,2026-03-18 10:33:00,6.04,6.06,6.06,6.04,51200.0,309854.0
002022.SZ,2026-03-18 10:34:00,6.04,6.04,6.04,6.03,31400.0,189622.0
002022.SZ,2026-03-18 10:35:00,6.03,6.04,6.04,6.03,34400.0,207686.0
002022.SZ,2026-03-18 10:36:00,6.04,6.03,6.04,6.03,128200.0,773615.0
002022.SZ,2026-03-18 10:37:00,6.04,6.04,6.05,6.04,22700.0,137276.0
002022.SZ,2026-03-18 10:38:00,6.04,6.05,6.05,6.04,7500.0,45325.0
002022.SZ,2026-03-18 10:39:00,6.04,6.04,6.04,6.04,15300.0,92412.0
002022.SZ,2026-03-18 10:40:00,6.04,6.04,6.04,6.03,22300.0,134682.0
002022.SZ,2026-03-18 10:41:00,6.03,6.04,6.04,6.03,3200.0,19314.0
002022.SZ,2026-03-18 10:42:00,6.04,6.04,6.04,6.04,10000.0,60400.0
002022.SZ,2026-03-18 10:43:00,6.03,6.03,6.04,6.03,5800.0,34982.0
002022.SZ,2026-03-18 10:44:00,6.03,6.03,6.03,6.03,6600.0,39798.0
002022.SZ,2026-03-18 10:45:00,6.04,6.03,6.04,6.03,17000.0,102623.0
002022.SZ,2026-03-18 10:46:00,6.04,6.04,6.04,6.03,29500.0,178088.0
002022.SZ,2026-03-18 10:47:00,6.03,6.04,6.04,6.03,16000.0,96484.0
002022.SZ,2026-03-18 10:48:00,6.03,6.03,6.03,6.03,35300.0,212859.0
002022.SZ,2026-03-18 10:49:00,6.02,6.02,6.03,6.02,4300.0,25887.0
002022.SZ,2026-03-18 10:50:00,6.03,6.02,6.03,6.02,1600.0,9638.0
002022.SZ,2026-03-18 10:51:00,6.02,6.02,6.02,6.02,1000.0,6020.0
002022.SZ,2026-03-18 10:52:00,6.02,6.03,6.03,6.02,2400.0,14466.0
002022.SZ,2026-03-18 10:53:00,6.02,6.03,6.03,6.02,1200.0,7229.0
002022.SZ,2026-03-18 10:54:00,6.02,6.02,6.02,6.02,1200.0,7224.0
002022.SZ,2026-03-18 10:55:00,6.02,6.02,6.02,6.02,62900.0,378658.0
002022.SZ,2026-03-18 10:56:00,6.01,6.01,6.01,6.01,12200.0,73325.0
002022.SZ,2026-03-18 10:57:00,6.01,6.01,6.01,6.01,6100.0,36661.0
002022.SZ,2026-03-18 10:58:00,6.0,6.01,6.02,6.0,61700.0,370756.0
002022.SZ,2026-03-18 10:59:00,6.01,6.01,6.02,6.01,13300.0,79967.0
002022.SZ,2026-03-18 11:00:00,6.01,6.01,6.02,6.01,8800.0,52891.0
002022.SZ,2026-03-18 11:01:00,6.01,6.01,6.02,6.01,4900.0,29450.0
002022.SZ,2026-03-18 11:02:00,6.01,6.01,6.01,6.01,900.0,5409.0
002022.SZ,2026-03-18 11:03:00,6.01,6.02,6.02,6.01,12300.0,73990.0
002022.SZ,2026-03-18 11:04:00,6.01,6.01,6.01,6.01,6200.0,37262.0
002022.SZ,2026-03-18 11:05:00,6.01,6.02,6.02,6.01,11000.0,66212.0
002022.SZ,2026-03-18 11:06:00,6.02,6.02,6.02,6.02,100.0,602.0
002022.SZ,2026-03-18 11:07:00,6.01,6.02,6.02,6.01,2100.0,12632.0
002022.SZ,2026-03-18 11:08:00,6.01,6.02,6.02,6.01,300.0,1805.0
002022.SZ,2026-03-18 11:09:00,6.01,6.02,6.02,6.01,2200.0,13242.0
002022.SZ,2026-03-18 11:10:00,6.01,6.01,6.01,6.01,2000.0,12020.0
002022.SZ,2026-03-18 11:11:00,6.01,6.02,6.02,6.01,4700.0,28248.0
002022.SZ,2026-03-18 11:12:00,6.01,6.01,6.01,6.01,0.0,0.0
002022.SZ,2026-03-18 11:13:00,6.01,6.01,6.01,6.01,2200.0,13222.0
002022.SZ,2026-03-18 11:14:00,6.01,6.01,6.02,6.01,2400.0,14426.0
002022.SZ,2026-03-18 11:15:00,6.02,6.02,6.02,6.01,900.0,5417.0
002022.SZ,2026-03-18 11:16:00,6.03,6.03,6.03,6.03,93800.0,564792.0
002022.SZ,2026-03-18 11:17:00,6.03,6.03,6.03,6.03,0.0,0.0
002022.SZ,2026-03-18 11:18:00,6.03,6.02,6.03,6.02,900.0,5423.0
002022.SZ,2026-03-18 11:19:00,6.02,6.02,6.02,6.02,5600.0,33712.0
002022.SZ,2026-03-18 11:20:00,6.02,6.02,6.02,6.02,2300.0,13846.0
002022.SZ,2026-03-18 11:21:00,6.02,6.02,6.02,6.02,26700.0,160734.0
002022.SZ,2026-03-18 11:22:00,6.02,6.02,6.02,6.02,0.0,0.0
002022.SZ,2026-03-18 11:23:00,6.02,6.02,6.02,6.02,300.0,1806.0
002022.SZ,2026-03-18 11:24:00,6.02,6.02,6.02,6.02,0.0,0.0
002022.SZ,2026-03-18 11:25:00,6.02,6.01,6.02,6.01,2000.0,12021.0
002022.SZ,2026-03-18 11:26:00,6.02,6.02,6.02,6.02,600.0,3612.0
002022.SZ,2026-03-18 11:27:00,6.01,6.02,6.02,6.01,13700.0,82346.0
002022.SZ,2026-03-18 11:28:00,6.01,6.02,6.02,6.01,1400.0,8423.0
002022.SZ,2026-03-18 11:29:00,6.02,6.02,6.02,6.01,800.0,4813.0
002022.SZ,2026-03-18 11:30:00,6.02,6.02,6.02,6.02,300.0,1806.0
002022.SZ,2026-03-18 13:01:00,6.02,6.01,6.02,6.01,52000.0,313067.0
002022.SZ,2026-03-18 13:02:00,6.02,6.02,6.02,6.02,32400.0,195048.0
002022.SZ,2026-03-18 13:03:00,6.04,6.03,6.05,6.02,119000.0,718099.0
002022.SZ,2026-03-18 13:04:00,6.03,6.04,6.04,6.03,15200.0,91806.0
002022.SZ,2026-03-18 13:05:00,6.04,6.04,6.04,6.03,5500.0,33213.0
002022.SZ,2026-03-18 13:06:00,6.04,6.04,6.04,6.04,1800.0,10872.0
002022.SZ,2026-03-18 13:07:00,6.03,6.03,6.03,6.03,100.0,603.0
002022.SZ,2026-03-18 13:08:00,6.04,6.04,6.04,6.04,1800.0,10872.0
002022.SZ,2026-03-18 13:09:00,6.03,6.03,6.03,6.03,7900.0,47637.0
002022.SZ,2026-03-18 13:10:00,6.03,6.03,6.04,6.03,22100.0,133465.0
002022.SZ,2026-03-18 13:11:00,6.03,6.03,6.03,6.02,75400.0,454657.0
002022.SZ,2026-03-18 13:12:00,6.03,6.03,6.04,6.03,22700.0,137070.0
002022.SZ,2026-03-18 13:13:00,6.04,6.04,6.04,6.03,31000.0,187086.0
002022.SZ,2026-03-18 13:14:00,6.03,6.03,6.03,6.03,900.0,5427.0
002022.SZ,2026-03-18 13:15:00,6.02,6.03,6.03,6.02,4100.0,24698.0
002022.SZ,2026-03-18 13:16:00,6.03,6.02,6.03,6.02,4800.0,28906.0
002022.SZ,2026-03-18 13:17:00,6.03,6.03,6.03,6.03,0.0,0.0
002022.SZ,2026-03-18 13:18:00,6.02,6.02,6.02,6.02,5000.0,30100.0
002022.SZ,2026-03-18 13:19:00,6.02,6.02,6.02,6.02,0.0,0.0
002022.SZ,2026-03-18 13:20:00,6.02,6.02,6.02,6.02,19700.0,118594.0
002022.SZ,2026-03-18 13:21:00,6.02,6.02,6.02,6.02,300.0,1806.0
002022.SZ,2026-03-18 13:22:00,6.03,6.02,6.03,6.02,400.0,2409.0
002022.SZ,2026-03-18 13:23:00,6.02,6.02,6.02,6.02,300.0,1806.0
002022.SZ,2026-03-18 13:24:00,6.03,6.02,6.03,6.02,1200.0,7232.0
002022.SZ,2026-03-18 13:25:00,6.03,6.02,6.03,6.02,13300.0,80194.0
002022.SZ,2026-03-18 13:26:00,6.02,6.02,6.02,6.01,47200.0,284141.0
002022.SZ,2026-03-18 13:27:00,6.02,6.02,6.02,6.01,21200.0,127623.0
002022.SZ,2026-03-18 13:28:00,6.02,6.01,6.02,6.01,300.0,1804.0
002022.SZ,2026-03-18 13:29:00,6.01,6.01,6.02,6.01,600.0,3607.0
002022.SZ,2026-03-18 13:30:00,6.02,6.01,6.02,6.01,7100.0,42690.0
002022.SZ,2026-03-18 13:31:00,6.02,6.02,6.03,6.01,18100.0,108978.0
002022.SZ,2026-03-18 13:32:00,6.03,6.03,6.03,6.02,11400.0,68714.0
002022.SZ,2026-03-18 13:33:00,6.03,6.03,6.03,6.03,500.0,3015.0
002022.SZ,2026-03-18 13:34:00,6.03,6.03,6.03,6.03,1600.0,9648.0
002022.SZ,2026-03-18 13:35:00,6.03,6.03,6.03,6.03,200.0,1206.0
002022.SZ,2026-03-18 13:36:00,6.03,6.03,6.03,6.03,0.0,0.0
002022.SZ,2026-03-18 13:37:00,6.02,6.02,6.02,6.02,600.0,3612.0
002022.SZ,2026-03-18 13:38:00,6.02,6.03,6.03,6.02,7200.0,43405.0
002022.SZ,2026-03-18 13:39:00,6.03,6.03,6.04,6.03,41600.0,250844.0
002022.SZ,2026-03-18 13:40:00,6.03,6.03,6.03,6.03,13500.0,81405.0
002022.SZ,2026-03-18 13:41:00,6.03,6.02,6.03,6.02,2800.0,16878.0
002022.SZ,2026-03-18 13:42:00,6.03,6.03,6.03,6.03,4100.0,24723.0
002022.SZ,2026-03-18 13:43:00,6.03,6.03,6.03,6.03,1600.0,9635.0
002022.SZ,2026-03-18 13:44:00,6.03,6.03,6.03,6.03,3100.0,18693.0
002022.SZ,2026-03-18 13:45:00,6.03,6.03,6.03,6.03,10700.0,64521.0
002022.SZ,2026-03-18 13:46:00,6.04,6.03,6.04,6.03,21800.0,131652.0
002022.SZ,2026-03-18 13:47:00,6.03,6.03,6.03,6.02,51800.0,312351.0
002022.SZ,2026-03-18 13:48:00,6.03,6.03,6.03,6.02,27400.0,165194.0
002022.SZ,2026-03-18 13:49:00,6.03,6.03,6.03,6.03,42200.0,254466.0
002022.SZ,2026-03-18 13:50:00,6.04,6.03,6.04,6.03,2000.0,12061.0
002022.SZ,2026-03-18 13:51:00,6.03,6.03,6.04,6.03,5700.0,34379.0
002022.SZ,2026-03-18 13:52:00,6.03,6.03,6.03,6.03,3800.0,22914.0
002022.SZ,2026-03-18 13:53:00,6.03,6.03,6.03,6.03,0.0,0.0
002022.SZ,2026-03-18 13:54:00,6.03,6.03,6.03,6.03,400.0,2412.0
002022.SZ,2026-03-18 13:55:00,6.04,6.04,6.04,6.04,900.0,5436.0
002022.SZ,2026-03-18 13:56:00,6.03,6.03,6.03,6.03,200.0,1206.0
002022.SZ,2026-03-18 13:57:00,6.04,6.04,6.04,6.04,3800.0,22952.0
002022.SZ,2026-03-18 13:58:00,6.03,6.03,6.03,6.03,11000.0,66330.0
002022.SZ,2026-03-18 13:59:00,6.03,6.03,6.03,6.03,4500.0,27135.0
002022.SZ,2026-03-18 14:00:00,6.03,6.03,6.04,6.03,4500.0,27139.0
002022.SZ,2026-03-18 14:01:00,6.03,6.04,6.04,6.03,21200.0,128037.0
002022.SZ,2026-03-18 14:02:00,6.04,6.04,6.04,6.04,23900.0,144356.0
002022.SZ,2026-03-18 14:03:00,6.03,6.04,6.04,6.03,6400.0,38622.0
002022.SZ,2026-03-18 14:04:00,6.05,6.04,6.05,6.03,112800.0,681315.0
002022.SZ,2026-03-18 14:05:00,6.04,6.05,6.05,6.04,5400.0,32667.0
002022.SZ,2026-03-18 14:06:00,6.05,6.04,6.05,6.04,1900.0,11486.0
002022.SZ,2026-03-18 14:07:00,6.04,6.04,6.04,6.04,200.0,1208.0
002022.SZ,2026-03-18 14:08:00,6.04,6.04,6.04,6.04,100.0,604.0
002022.SZ,2026-03-18 14:09:00,6.05,6.05,6.05,6.05,300.0,1815.0
002022.SZ,2026-03-18 14:10:00,6.05,6.05,6.05,6.04,14500.0,87718.0
002022.SZ,2026-03-18 14:11:00,6.05,6.04,6.05,6.04,3200.0,19349.0
002022.SZ,2026-03-18 14:12:00,6.04,6.05,6.05,6.04,20700.0,125231.0
002022.SZ,2026-03-18 14:13:00,6.04,6.05,6.05,6.04,9000.0,54387.0
002022.SZ,2026-03-18 14:14:00,6.04,6.04,6.04,6.04,50400.0,304416.0
002022.SZ,2026-03-18 14:15:00,6.05,6.05,6.05,6.04,108600.0,655950.0
002022.SZ,2026-03-18 14:16:00,6.04,6.04,6.04,6.04,400.0,2416.0
002022.SZ,2026-03-18 14:17:00,6.04,6.04,6.04,6.04,5000.0,30200.0
002022.SZ,2026-03-18 14:18:00,6.05,6.05,6.05,6.04,34200.0,206902.0
002022.SZ,2026-03-18 14:19:00,6.06,6.05,6.06,6.05,216800.0,1311986.0
